job_id,generation,timestamp,original,n_captures
6885285382230804744,careers_tiktok,20220427013827,https://careers.tiktok.com/position/6885285382230804744/detail,1
6886019344729622791,careers_tiktok,20221105220754,https://careers.tiktok.com/position/6886019344729622791/detail,1
6886306230966716686,jobs_bytedance,20250811045550,https://jobs.bytedance.com/en/position/6886306230966716686/detail?from=article_link,2
6886330083133442312,careers_tiktok,20210510060625,https://careers.tiktok.com/position/6886330083133442312/detail,1
6887978494337403150,careers_tiktok,20201210025841,https://careers.tiktok.com/position/6887978494337403150/detail,1
6888215099719354638,jobs_bytedance,20210505011704,https://jobs.bytedance.com/en/position/6888215099719354638/detail,1
6888462341844650248,lifeattiktok,20250303042002,https://lifeattiktok.com/search/6888462341844650248,1
6888943359210735886,jobs_bytedance,20240520112100,https://jobs.bytedance.com/en/position/6888943359210735886/detail?spread=BSPP2KS,1
6888968615505578253,jobs_bytedance,20210329165336,https://jobs.bytedance.com/en/position/6888968615505578253/detail,1
6889068563904530702,jobs_bytedance,20250622044934,https://jobs.bytedance.com/en/position/6889068563904530702/detail?utm_source=Technology+Crossover+Ventures+job+board&utm_medium=getro.com&gh_src=Technology+Crossover+Ventures+job+board,1
6890753552558459144,careers_tiktok,20210618081545,https://careers.tiktok.com/position/6890753552558459144/detail,2
6890753568296585485,careers_tiktok,20210606181727,https://careers.tiktok.com/position/6890753568296585485/detail,1
6890799394691893518,careers_tiktok,20230321051706,https://careers.tiktok.com/position/6890799394691893518/detail,1
6890811226122553608,careers_tiktok,20220916044413,https://careers.tiktok.com/position/6890811226122553608/detail,1
6891684147661785352,careers_tiktok,20201215215124,https://careers.tiktok.com/position/6891684147661785352/detail,1
6891757203503630605,careers_tiktok,20210503075511,https://careers.tiktok.com/position/6891757203503630605/detail,1
6891843280763275534,careers_tiktok,20220507134046,https://careers.tiktok.com/position/6891843280763275534/detail,1
6893018468179757325,careers_tiktok,20210126013529,https://careers.tiktok.com/position/6893018468179757325/detail,1
6893651279219935502,lifeattiktok,20260124054523,https://lifeattiktok.com/search/6893651279219935502,1
6894843358793222414,lifeattiktok,20250124223836,https://lifeattiktok.com/search/6894843358793222414,2
6895208132495526157,careers_tiktok,20210126032034,https://careers.tiktok.com/position/6895208132495526157/detail,1
6895931159605512455,careers_tiktok,20210510035637,https://careers.tiktok.com/position/6895931159605512455/detail,1
6896050494709156109,jobs_bytedance,20220720002348,https://jobs.bytedance.com/en/position/6896050494709156109/detail,1
6896052830877010190,jobs_bytedance,20220720065350,https://jobs.bytedance.com/en/position/6896052830877010190/detail,1
6896164428041013511,lifeattiktok,20250125000058,https://lifeattiktok.com/search/6896164428041013511,2
6896577596026554637,careers_tiktok,20210503075456,https://careers.tiktok.com/position/6896577596026554637/detail,1
6896814416635070728,jobs_bytedance,20220719215913,https://jobs.bytedance.com/en/position/6896814416635070728/detail,1
6896815975346686221,jobs_bytedance,20220720004034,https://jobs.bytedance.com/en/position/6896815975346686221/detail,1
6896815977020983559,jobs_bytedance,20220720002347,https://jobs.bytedance.com/en/position/6896815977020983559/detail,1
6896855651529296136,careers_tiktok,20201210113523,https://careers.tiktok.com/position/6896855651529296136/detail,1
6896870816103287054,jobs_bytedance,20220719225914,https://jobs.bytedance.com/en/position/6896870816103287054/detail,1
6896871125852621064,jobs_bytedance,20220719231516,https://jobs.bytedance.com/en/position/6896871125852621064/detail,1
6896871335369754888,jobs_bytedance,20220719213523,https://jobs.bytedance.com/en/position/6896871335369754888/detail,1
6896872923475544327,jobs_bytedance,20220719215915,https://jobs.bytedance.com/en/position/6896872923475544327/detail,1
6896969983448942862,careers_tiktok,20201207191439,https://careers.tiktok.com/position/6896969983448942862/detail,1
6897127515728890120,careers_tiktok,20210203154639,https://careers.tiktok.com/position/6897127515728890120/detail,1
6898351651393964296,careers_tiktok,20210126022136,https://careers.tiktok.com/position/6898351651393964296/detail,1
6898796389964695821,careers_tiktok,20221001145438,https://careers.tiktok.com/position/6898796389964695821/detail,1
6898809028533930247,careers_tiktok,20210519082720,https://careers.tiktok.com/position/6898809028533930247/detail,1
6898810353335142664,careers_tiktok,20210519082733,https://careers.tiktok.com/position/6898810353335142664/detail,1
6898981539528575246,careers_tiktok,20210205000115,https://careers.tiktok.com/position/6898981539528575246/detail,2
6899026788346398984,jobs_bytedance,20220720004100,https://jobs.bytedance.com/en/position/6899026788346398984/detail,1
6899303074268285191,jobs_bytedance,20230331140709,https://jobs.bytedance.com/en/position/6899303074268285191/detail?spread=BSPP2KS,1
6899303963074627848,jobs_bytedance,20250617020338,https://jobs.bytedance.com/en/position/6899303963074627848/detail?utm_source=Technology+Crossover+Ventures+job+board&utm_medium=getro.com&gh_src=Technology+Crossover+Ventures+job+board,2
6900771387402160392,careers_tiktok,20201207191629,https://careers.tiktok.com/position/6900771387402160392/detail,1
6900936639217846542,careers_tiktok,20210126022255,https://careers.tiktok.com/position/6900936639217846542/detail,1
6901201876646971661,jobs_bytedance,20220719231514,https://jobs.bytedance.com/en/position/6901201876646971661/detail,1
6901272213913110791,lifeattiktok,20250613185231,https://lifeattiktok.com/search/6901272213913110791,2
6901776278237415693,careers_tiktok,20201207191316,https://careers.tiktok.com/position/6901776278237415693/detail,1
6902078003817482509,careers_tiktok,20201210112539,https://careers.tiktok.com/position/6902078003817482509/detail,1
6902307049552906503,careers_tiktok,20230604111421,https://careers.tiktok.com/position/6902307049552906503/detail,1
6902354037149518088,jobs_bytedance,20220811170025,https://jobs.bytedance.com/en/position/6902354037149518088/detail,1
6903328552517060878,lifeattiktok,20250315080054,https://lifeattiktok.com/search/6903328552517060878,2
6903626029119490317,careers_tiktok,20210420191052,https://careers.tiktok.com/position/6903626029119490317/detail,1
6903982119488555272,careers_tiktok,20201215170428,https://careers.tiktok.com/position/6903982119488555272/detail,1
6903982119488964872,careers_tiktok,20210126024143,https://careers.tiktok.com/position/6903982119488964872/detail,1
6904829883240941837,lifeattiktok,20250427031011,https://lifeattiktok.com/search/6904829883240941837,3
6906021591596140814,jobs_bytedance,20250622044133,https://jobs.bytedance.com/en/position/6906021591596140814/detail?utm_source=Technology+Crossover+Ventures+job+board&utm_medium=getro.com&gh_src=Technology+Crossover+Ventures+job+board,1
6906025345682606343,jobs_bytedance,20250622044053,https://jobs.bytedance.com/en/position/6906025345682606343/detail?utm_source=Technology+Crossover+Ventures+job+board&utm_medium=getro.com&gh_src=Technology+Crossover+Ventures+job+board,1
6911268441803835662,jobs_bytedance,20210618082705,https://jobs.bytedance.com/en/position/6911268441803835662/detail,1
6911274886493341965,jobs_bytedance,20210618092125,https://jobs.bytedance.com/en/position/6911274886493341965/detail,1
6911444411773012232,jobs_bytedance,20250125215738,https://jobs.bytedance.com/en/position/6911444411773012232/detail?utm_source=Technology+Crossover+Ventures+job+board&utm_medium=getro.com&gh_src=Technology+Crossover+Ventures+job+board,2
6911905536619792647,jobs_bytedance,20210301224718,https://jobs.bytedance.com/en/position/6911905536619792647/detail,1
6912088622372063502,careers_tiktok,20220426202751,https://careers.tiktok.com/position/6912088622372063502/detail,1
6913258861203228936,lifeattiktok,20250124233250,https://lifeattiktok.com/search/6913258861203228936,2
6913933526471821582,jobs_bytedance,20221226013534,https://jobs.bytedance.com/en/position/6913933526471821582/detail?spread=BSPP2KS,2
6914000392901445901,careers_tiktok,20210117162319,https://careers.tiktok.com/position/6914000392901445901/detail,1
6914694009642879240,careers_tiktok,20230924181835,https://careers.tiktok.com/position/6914694009642879240/detail,1
6914860017833920775,careers_tiktok,20210618074617,https://careers.tiktok.com/position/6914860017833920775/detail,1
6915535052366072072,careers_tiktok,20230321040206,https://careers.tiktok.com/position/6915535052366072072/detail,1
6916266126494976269,careers_tiktok,20210115014338,https://careers.tiktok.com/position/6916266126494976269/detail,1
6916327413115226381,lifeattiktok,20250901025727,https://lifeattiktok.com/search/6916327413115226381,1
6916327718304942350,lifeattiktok,20250901015002,https://lifeattiktok.com/search/6916327718304942350,1
6916327718305990919,lifeattiktok,20250901010619,https://lifeattiktok.com/search/6916327718305990919,1
6916328400220555527,lifeattiktok,20250901041522,https://lifeattiktok.com/search/6916328400220555527,1
6916328478309910798,lifeattiktok,20250831230122,https://lifeattiktok.com/search/6916328478309910798,1
6916328717712312583,lifeattiktok,20250901202532,https://lifeattiktok.com/search/6916328717712312583,1
6916328789916649741,lifeattiktok,20250901050900,https://lifeattiktok.com/search/6916328789916649741,1
6916328789917026573,lifeattiktok,20250901025813,https://lifeattiktok.com/search/6916328789917026573,1
6916328817116727566,lifeattiktok,20250901013030,https://lifeattiktok.com/search/6916328817116727566,1
6916328817117186318,lifeattiktok,20250831230211,https://lifeattiktok.com/search/6916328817117186318,1
6916332268210931982,careers_tiktok,20220926203407,https://careers.tiktok.com/position/6916332268210931982/detail,1
6916360141731055879,lifeattiktok,20250901181246,https://lifeattiktok.com/search/6916360141731055879,1
6916399047776848135,careers_tiktok,20230704191955,https://careers.tiktok.com/position/6916399047776848135/detail,1
6916754441866709255,careers_tiktok,20210419060107,https://careers.tiktok.com/position/6916754441866709255/detail,1
6916801606772328711,careers_tiktok,20210127143117,https://careers.tiktok.com/position/6916801606772328711/detail,1
6916803161194088711,careers_tiktok,20210528102943,https://careers.tiktok.com/position/6916803161194088711/detail,1
6917073554077305101,lifeattiktok,20251222221230,https://lifeattiktok.com/search/6917073554077305101,2
6917158711271065870,jobs_bytedance,20210414204946,https://jobs.bytedance.com/en/position/6917158711271065870/detail,1
6917317389961529614,careers_tiktok,20220120161405,https://careers.tiktok.com/position/6917317389961529614/detail,1
6917324105990916359,lifeattiktok,20241206072840,https://lifeattiktok.com/search/6917324105990916359,1
6917363087080179981,careers_tiktok,20220516155316,https://careers.tiktok.com/position/6917363087080179981/detail?spread=XKM9ZXE,1
6917412125757950221,careers_tiktok,20210119142547,https://careers.tiktok.com/position/6917412125757950221/detail,1
6917512537408375054,careers_tiktok,20220427013553,https://careers.tiktok.com/position/6917512537408375054/detail,2
6917526662055151879,careers_tiktok,20210128141355,https://careers.tiktok.com/position/6917526662055151879/detail,1
6917561505475283213,careers_tiktok,20211024165406,https://careers.tiktok.com/position/6917561505475283213/detail,1
6917631913265318158,careers_tiktok,20210120015859,https://careers.tiktok.com/position/6917631913265318158/detail,1
6917674531558574349,jobs_bytedance,20210921164307,https://jobs.bytedance.com/en/position/6917674531558574349/detail,1
6917676689656940813,jobs_bytedance,20210921170321,https://jobs.bytedance.com/en/position/6917676689656940813/detail,1
6917678143943903501,jobs_bytedance,20210921171826,https://jobs.bytedance.com/en/position/6917678143943903501/detail,1
6917678353734502670,jobs_bytedance,20210921175444,https://jobs.bytedance.com/en/position/6917678353734502670/detail,1
6917678353738844424,jobs_bytedance,20210921165611,https://jobs.bytedance.com/en/position/6917678353738844424/detail,1
6917678366938515726,jobs_bytedance,20210921175244,https://jobs.bytedance.com/en/position/6917678366938515726/detail,1
6917708584668563726,careers_tiktok,20210118214001,https://careers.tiktok.com/position/6917708584668563726/detail,1
6917848923533576455,lifeattiktok,20251222195627,https://lifeattiktok.com/search/6917848923533576455,1
6917850165761132807,lifeattiktok,20251222214035,https://lifeattiktok.com/search/6917850165761132807,2
6918012923719158023,careers_tiktok,20210118190648,https://careers.tiktok.com/position/6918012923719158023/detail,1
6919808552170604808,careers_tiktok,20210803232913,https://careers.tiktok.com/position/6919808552170604808/detail?fbclid=IwAR1R64nkQmEdi_BeNlkv-vtBHVh3z7ffjoJtpIo9ua_UyYfya814Zglf7Kw,3
6920060311299033352,careers_tiktok,20210128174444,https://careers.tiktok.com/position/6920060311299033352/detail,2
6920203464317454606,careers_tiktok,20230607151936,https://careers.tiktok.com/position/6920203464317454606/detail,1
